Province_State,Country_Region,Date,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Active_Diff
Illinois,US,6/13/2020,40.84925021,-90.6147432,127,0,0,127,0
Indiana,US,6/13/2020,40.34728141,-87.35602659,14,1,0,13,0
Iowa,US,6/13/2020,41.33559454,-93.56007641,192,1,0,191,0
Kentucky,US,6/13/2020,36.99903045,-86.42672751,1248,8,0,1240,0
Mississippi,US,6/13/2020,32.35810271,-90.83352619,248,12,0,236,0
Missouri,US,6/13/2020,38.76529479,-91.16124662,30,0,0,30,0
New Jersey,US,6/13/2020,40.85951833,-74.99556527,1202,138,0,1064,0
New York,US,6/13/2020,43.56173026,-73.8433699,257,30,0,227,0
North Carolina,US,6/13/2020,36.39728256,-78.10652228,129,2,0,127,0
Ohio,US,6/13/2020,39.42581994,-84.16557457,508,20,0,488,0
Pennsylvania,US,6/13/2020,41.81304978,-79.26969577,5,0,0,5,0
Tennessee,US,6/13/2020,35.672829899999996,-85.77969117,32,0,0,32,0
Virginia,US,6/13/2020,38.90847745,-78.20280433,229,4,0,225,0
Indiana,US,6/13/2020,38.08922676,-87.2716085,172,29,0,143,0
Utah,US,6/13/2020,40.33110236,-111.1691419,343,2,0,341,0
Oregon,US,6/13/2020,45.16292781,-121.16709540000001,38,1,0,37,0
Minnesota,US,6/13/2020,44.02211116,-93.58720034,33,0,0,33,0
Wyoming,US,6/13/2020,43.90451606,-107.68018700000002,39,0,0,39,0
Wisconsin,US,6/13/2020,45.89838588,-91.79050449,3,0,0,3,0
Alabama,US,6/13/2020,31.4092794,-88.20689944,86,6,0,80,0
Arkansas,US,6/13/2020,35.976844,-94.21800746,1710,12,0,1698,0
Colorado,US,6/13/2020,39.97015535,-103.202587,44,0,0,44,0
Florida,US,6/13/2020,30.61359259,-85.66002461,91,9,0,82,0
Georgia,US,6/13/2020,32.96711864,-82.79357039,76,1,0,75,0
Idaho,US,6/13/2020,44.45275475,-116.78476880000001,50,0,0,50,0
Illinois,US,6/13/2020,38.35309213,-89.40982703,19,0,0,19,0
Indiana,US,6/13/2020,38.60219804,-86.1049363,56,1,0,55,0
Iowa,US,6/13/2020,41.33577126,-91.71725711,208,9,0,199,0
Kansas,US,6/13/2020,39.78420784,-97.08753229999999,1,0,0,1,0
Kentucky,US,6/13/2020,37.75599461,-85.17407732,14,0,0,14,0
Louisiana,US,6/13/2020,30.85288548,-90.03866652,528,43,0,485,0
Maine,US,6/13/2020,45.01607142,-67.62813524,1,0,0,1,0
Maryland,US,6/13/2020,39.60835778,-77.82002295,570,22,0,548,0
Minnesota,US,6/13/2020,45.03864533,-92.88429635,787,37,0,750,0
Mississippi,US,6/13/2020,33.28392041,-90.94196237,246,8,0,238,0
Missouri,US,6/13/2020,37.96130078,-90.87948158,13,1,0,12,0
Nebraska,US,6/13/2020,41.52815707,-96.22019892,40,1,0,39,0
New York,US,6/13/2020,43.31153794,-73.43043448,242,14,0,228,0
North Carolina,US,6/13/2020,35.83810081,-76.57299037,34,3,0,31,0
Ohio,US,6/13/2020,39.45690571,-81.49121382,118,19,0,99,0
Oklahoma,US,6/13/2020,36.71380786,-95.90514104,348,37,0,311,0
Oregon,US,6/13/2020,45.55972701,-123.0955257,849,19,0,830,0
Pennsylvania,US,6/13/2020,40.19208869,-80.24582867,155,6,0,149,0
Rhode Island,US,6/13/2020,41.45961631,-71.61435303,513,0,0,513,0
Tennessee,US,6/13/2020,36.29472368,-82.49454720000001,90,0,0,90,0
Texas,US,6/13/2020,30.21498498,-96.40946246,218,26,0,192,0
Vermont,US,6/13/2020,44.27343241,-72.61604978,41,1,0,40,0
Virginia,US,6/13/2020,36.72341572,-81.95666289,58,4,0,54,0
Wisconsin,US,6/13/2020,43.36863664,-88.22974712,290,11,0,279,0
Oklahoma,US,6/13/2020,35.29071824,-98.99180434,2,0,0,2,0
Nevada,US,6/13/2020,40.66562265,-119.6631594,1955,70,0,1885,0
Michigan,US,6/13/2020,42.253105,-83.83853204,1567,101,0,1466,0
North Carolina,US,6/13/2020,36.23103603,-81.70033724,43,0,0,43,0
Minnesota,US,6/13/2020,43.97823903,-94.61413846,98,0,0,98,0
Wisconsin,US,6/13/2020,43.01833055,-88.30431188,894,34,0,860,0
Wisconsin,US,6/13/2020,44.47068056,-88.96534501,71,3,0,68,0
Wisconsin,US,6/13/2020,44.11324419,-89.24317107,16,0,0,16,0
Georgia,US,6/13/2020,31.5521809,-81.91894878,35,0,0,35,0
Illinois,US,6/13/2020,38.42955355,-88.42586459,9,1,0,8,0
Indiana,US,6/13/2020,39.863344399999995,-85.01044989,98,6,0,92,0
Iowa,US,6/13/2020,40.73969028,-93.32752197,4,0,0,4,0
Kentucky,US,6/13/2020,36.80310688,-84.8251971,10,0,0,10,0
Michigan,US,6/13/2020,42.28098405,-83.281255,21711,2669,0,19042,0
Mississippi,US,6/13/2020,31.64135687,-88.69573913,373,7,0,366,0
Missouri,US,6/13/2020,37.11303869,-90.46001416,0,0,0,0,0
Nebraska,US,6/13/2020,42.20934475,-97.11926964,26,0,0,26,0
New York,US,6/13/2020,43.15494365,-77.02976528,131,3,0,128,0
North Carolina,US,6/13/2020,35.36438125,-78.00027268,1467,22,0,1445,0
Ohio,US,6/13/2020,40.82925852,-81.88844833,304,52,0,252,0
Pennsylvania,US,6/13/2020,41.64938475,-75.29956506,126,9,0,117,0
Tennessee,US,6/13/2020,35.23868267,-87.78644456,64,0,0,64,0
West Virginia,US,6/13/2020,38.14901357,-82.42287994,104,9,0,95,0
Virginia,US,6/13/2020,38.06451466,-78.90293905,53,0,0,53,0
Tennessee,US,6/13/2020,36.29896232,-88.71990865,30,0,0,30,0
Texas,US,6/13/2020,27.7610369,-99.33237355,675,20,0,655,0
Utah,US,6/13/2020,41.27116049,-111.9145117,471,9,0,462,0
Georgia,US,6/13/2020,32.04066113,-84.54742852,14,1,0,13,0
Iowa,US,6/13/2020,42.42853483,-94.17987389,96,1,0,95,0
Kentucky,US,6/13/2020,37.52168356,-87.67989953,36,0,0,36,0
Louisiana,US,6/13/2020,32.70847669,-93.33121835,242,8,0,234,0
Mississippi,US,6/13/2020,33.61300486,-89.28392912,109,8,0,101,0
Missouri,US,6/13/2020,37.2813734,-92.876329,18,0,0,18,0
Nebraska,US,6/13/2020,40.17642643,-98.50019851,6,0,0,6,0
Colorado,US,6/13/2020,40.55499405,-104.3929621,2652,136,0,2516,0
Indiana,US,6/13/2020,40.72934187,-85.22132966,53,0,0,53,0
North Dakota,US,6/13/2020,47.58614526,-99.65904998,8,0,0,8,0
Louisiana,US,6/13/2020,30.46058217,-91.30989571,202,31,0,171,0
Louisiana,US,6/13/2020,32.78550125,-91.461201,104,2,0,102,0
Louisiana,US,6/13/2020,30.87882871,-91.41485379999999,229,14,0,215,0
New York,US,6/13/2020,41.16278376,-73.75741653,34253,1404,0,32849,0
Pennsylvania,US,6/13/2020,40.31377979999999,-79.46615476,487,38,0,449,0
Virginia,US,6/13/2020,38.11021557,-76.80213247,85,1,0,84,0
Wyoming,US,6/13/2020,43.83961191,-104.56748809999999,1,0,0,1,0
West Virginia,US,6/13/2020,39.6065771,-80.64016540000001,9,0,0,9,0
Michigan,US,6/13/2020,44.33853602,-85.57712739,16,3,0,13,0
Texas,US,6/13/2020,29.27765923,-96.22319248,92,1,0,91,0
Washington,US,6/13/2020,48.82227976,-121.74900179999999,440,38,0,402,0
Montana,US,6/13/2020,46.46652491,-109.84646359999999,1,0,0,1,0
Georgia,US,6/13/2020,32.12009104,-82.72574721,23,0,0,23,0
Texas,US,6/13/2020,35.40114335,-100.26995140000001,15,0,0,15,0
Arkansas,US,6/13/2020,35.25688493,-91.74908296,56,1,0,55,0
Georgia,US,6/13/2020,34.64624278,-83.74905525,124,3,0,121,0
Illinois,US,6/13/2020,38.08706198,-88.17657461,3,0,0,3,0
Indiana,US,6/13/2020,40.74911165,-86.86492015,242,9,0,233,0
Tennessee,US,6/13/2020,35.92929884,-85.45591799,46,1,0,45,0
Nevada,US,6/13/2020,39.44157041,-114.89996599999999,3,0,0,3,0
Illinois,US,6/13/2020,41.75509713,-89.91556058,162,15,0,147,0
Georgia,US,6/13/2020,34.80987459,-84.96093476,575,10,0,565,0
Indiana,US,6/13/2020,41.13863784,-85.50791236,61,3,0,58,0
Kentucky,US,6/13/2020,36.75700531,-84.14541217,17,0,0,17,0
Washington,US,6/13/2020,46.90022523,-117.52417630000001,27,0,0,27,0
Texas,US,6/13/2020,33.98842886,-98.70410340000001,99,2,0,97,0
Maryland,US,6/13/2020,38.37301947,-75.62705831,1010,35,0,975,0
Texas,US,6/13/2020,34.07945812,-99.24178437,7,0,0,7,0
Alabama,US,6/13/2020,31.98773215,-87.30891118,216,8,0,208,0
Georgia,US,6/13/2020,31.97496928,-83.43438555,118,14,0,104,0
Georgia,US,6/13/2020,33.78290391,-82.74286107,36,1,0,35,0
North Carolina,US,6/13/2020,36.2084135,-81.16232895,542,6,0,536,0
Minnesota,US,6/13/2020,46.35721532,-96.4684375,14,3,0,11,0
Georgia,US,6/13/2020,32.80291082,-83.17140684,73,7,0,66,0
Mississippi,US,6/13/2020,31.16078225,-91.31018819,85,9,0,76,0
Illinois,US,6/13/2020,41.44619267,-87.97862712,6106,301,0,5805,0
Texas,US,6/13/2020,26.47411727,-97.61535848,54,3,0,51,0
North Dakota,US,6/13/2020,48.34522353,-103.4793387,26,0,0,26,0
Ohio,US,6/13/2020,41.56052014,-84.58429552,58,1,0,57,0
South Carolina,US,6/13/2020,33.62190129,-79.72767442,282,15,0,267,0
Virginia,US,6/13/2020,37.28131268,-76.70905141,49,5,0,44,0
Illinois,US,6/13/2020,37.73033511,-88.92994027,82,3,0,79,0
Tennessee,US,6/13/2020,35.89099229,-86.89281867,675,12,0,663,0
Texas,US,6/13/2020,30.64655664,-97.60048540000001,862,30,0,832,0
Kansas,US,6/13/2020,37.55937174,-95.74323255,1,0,0,1,0
North Carolina,US,6/13/2020,35.70625477,-77.917978,496,13,0,483,0
Tennessee,US,6/13/2020,36.15496772,-86.29775884,512,12,0,500,0
Texas,US,6/13/2020,29.1732598,-98.08693082,52,5,0,47,0
Virginia,US,6/13/2020,39.17054517,-78.17325058,263,3,0,260,0
Connecticut,US,6/13/2020,41.82972709,-71.98182316,463,14,0,449,0
Vermont,US,6/13/2020,42.986982,-72.71268875,85,3,0,82,0
Vermont,US,6/13/2020,43.58010937,-72.58595157,55,2,0,53,0
Texas,US,6/13/2020,31.85008651,-103.04851629999999,4,0,0,4,0
Louisiana,US,6/13/2020,31.94449367,-92.63789413,211,3,0,208,0
Illinois,US,6/13/2020,42.33641854,-89.16085327,2696,79,0,2617,0
Iowa,US,6/13/2020,43.37751174,-93.73407298,12,0,0,12,0
Wisconsin,US,6/13/2020,44.06886922,-88.64477096,506,9,0,497,0
Iowa,US,6/13/2020,43.29094334,-91.84422722,24,0,0,24,0
Minnesota,US,6/13/2020,43.98772283,-91.78081305,84,15,0,69,0
Alabama,US,6/13/2020,34.15030532,-87.37325922,115,1,0,114,0
Mississippi,US,6/13/2020,33.08747908,-89.03391385,148,2,0,146,0
West Virginia,US,6/13/2020,39.02775007,-81.37473928,4,0,0,4,0
Texas,US,6/13/2020,33.21570665,-97.65460265,56,5,0,51,0
Virginia,US,6/13/2020,36.9746148,-82.62410519,27,2,0,25,0
Kentucky,US,6/13/2020,37.73941626,-83.49303612,1,0,0,1,0
Ohio,US,6/13/2020,41.36224827,-83.62285108,320,50,0,270,0
Texas,US,6/13/2020,32.78722382,-95.38236368,53,5,0,48,0
West Virginia,US,6/13/2020,39.20967886,-81.5162836,55,2,0,53,0
Wisconsin,US,6/13/2020,44.45537896,-90.04158336,17,1,0,16,0
Iowa,US,6/13/2020,42.38979414,-96.0459439,2998,40,0,2958,0
Illinois,US,6/13/2020,40.78579374,-89.20973757,23,2,0,21,0
Kentucky,US,6/13/2020,38.04178222,-84.7417556,48,0,0,48,0
Arkansas,US,6/13/2020,35.18902527,-91.2439489,3,0,0,3,0
Oklahoma,US,6/13/2020,36.76705782,-98.86573064,5,0,0,5,0
Kansas,US,6/13/2020,37.8865336,-95.74006277,6,0,0,6,0
Oklahoma,US,6/13/2020,36.42316318,-99.26283045,9,0,0,9,0
Maryland,US,6/13/2020,38.21274277,-75.33200012,253,16,0,237,0
Massachusetts,US,6/13/2020,42.35026951,-71.90493363,11961,863,0,11098,0
Georgia,US,6/13/2020,31.55162306,-83.85090513,256,21,0,235,0
Iowa,US,6/13/2020,43.37750768,-93.26087602,4,0,0,4,0
Missouri,US,6/13/2020,40.47945588,-94.42328751,4,0,0,4,0
Alaska,US,6/13/2020,56.3202004,-132.05837309999998,2,0,0,2,0
Iowa,US,6/13/2020,42.73305373,-93.73515113,285,0,0,285,0
Minnesota,US,6/13/2020,45.17297924,-93.96234781,375,2,0,373,0
Missouri,US,6/13/2020,37.27029221,-92.46914488,14,0,0,14,0
Ohio,US,6/13/2020,40.84339621,-83.30734173,48,4,0,44,0
Kansas,US,6/13/2020,39.11727348,-94.76378225,1638,76,0,1562,0
New York,US,6/13/2020,42.70145109,-78.22199579,91,5,0,86,0
Pennsylvania,US,6/13/2020,41.51955538,-76.01074915,36,7,0,29,0
West Virginia,US,6/13/2020,37.612327,-81.54511071,5,0,0,5,0
Virginia,US,6/13/2020,36.91582035,-81.07834059,42,1,0,41,0
North Carolina,US,6/13/2020,36.16222629,-80.66239436,233,4,0,229,0
Washington,US,6/13/2020,46.45738486,-120.73801259999999,5265,117,0,5148,0
Mississippi,US,6/13/2020,34.02824175,-89.70762049999998,137,7,0,130,0
Oregon,US,6/13/2020,45.23330449,-123.3086963,91,8,0,83,0
North Carolina,US,6/13/2020,35.90079156,-82.31237181,24,0,0,24,0
South Dakota,US,6/13/2020,43.00924485,-97.39467635,58,0,0,58,0
New York,US,6/13/2020,42.63505484,-77.10369919,39,6,0,33,0
Arizona,US,6/13/2020,34.59933926,-112.5538588,374,7,0,367,0
Mississippi,US,6/13/2020,32.77890365,-90.39656148,347,6,0,341,0
Arkansas,US,6/13/2020,35.00292371,-93.41171338,289,2,0,287,0
Minnesota,US,6/13/2020,44.71710183,-95.86842453,9,0,0,9,0
Montana,US,6/13/2020,45.93955949,-108.26914860000001,108,3,0,105,0
Texas,US,6/13/2020,33.17320212,-102.82764329999999,9,0,0,9,0
California,US,6/13/2020,38.68278902,-121.90182879999999,252,40,0,212,0
Maine,US,6/13/2020,43.47808377,-70.71052375,438,11,0,427,0
Nebraska,US,6/13/2020,40.87272618,-97.59710186,37,0,0,37,0
Pennsylvania,US,6/13/2020,39.9210089,-76.73040131,1157,31,0,1126,0
South Carolina,US,6/13/2020,34.97281497,-81.18085944,613,10,0,603,0
Virginia,US,6/13/2020,37.24374789,-76.54412815,91,3,0,88,0
Texas,US,6/13/2020,33.17659707,-98.68790885,15,1,0,14,0
California,US,6/13/2020,39.26255932,-121.35356440000001,35,1,0,34,0
Alaska,US,6/13/2020,65.50815459,-151.39073869999999,1,0,0,1,0
Arizona,US,6/13/2020,32.76895712,-113.90666740000002,3144,47,0,3097,0
Colorado,US,6/13/2020,40.00346839,-102.4258673,47,0,0,47,0
Texas,US,6/13/2020,27.00156391,-99.16987152,14,0,0,14,0
Texas,US,6/13/2020,28.86617238,-99.76050829,13,0,0,13,0
South Dakota,US,6/13/2020,44.97881876,-101.6654622,2,0,0,2,0
Abruzzo,Italy,6/13/2020,42.35122196,13.39843823,3275,454,2312,509,0
Acre,Brazil,6/13/2020,-9.0238,-70.812,9534,256,5043,4235,0
Adygea Republic,Russia,6/13/2020,44.6939006,40.1520421,1278,12,752,514,0
Aguascalientes,Mexico,6/13/2020,21.8853,-102.2916,1431,70,968,393,0
Aichi,Japan,6/13/2020,35.035551,137.211621,514,34,467,13,0
Akita,Japan,6/13/2020,39.748679,140.408228,16,0,16,0,0
Alagoas,Brazil,6/13/2020,-9.5713,-36.782,20887,723,13761,6403,0
Alberta,Canada,6/13/2020,53.9333,-116.5765,7383,150,6830,403,0
Altai Krai,Russia,6/13/2020,52.693224300000004,82.69314240000001,2726,19,1607,1100,0
Altai Republic,Russia,6/13/2020,50.7114101,86.8572186,243,0,126,117,0
Amapa,Brazil,6/13/2020,0.902,-52.003,16322,319,7311,8692,0
Amazonas,Brazil,6/13/2020,-3.4168,-65.8561,56026,2465,45238,8323,0
Amazonas,Colombia,6/13/2020,-1.4429,-71.5724,2091,76,1209,806,0
Amazonas,Peru,6/13/2020,-5.077253,-78.050172,1033,28,0,1005,0
Amur Oblast,Russia,6/13/2020,52.8032368,128.437295,973,5,350,618,0
Ancash,Peru,6/13/2020,-9.407125,-77.67179499999997,6000,347,0,5653,0
Andalusia,Spain,6/13/2020,37.5443,-4.7278,12823,1404,10671,748,0
Andaman and Nicobar Islands,India,6/13/2020,11.225999,92.968178,38,0,33,5,0
Andhra Pradesh,India,6/13/2020,15.9129,79.74,5680,80,3105,2495,0
Anguilla,United Kingdom,6/13/2020,18.2206,-63.0686,3,0,3,0,0
Anhui,China,6/13/2020,31.8257,117.2264,991,6,985,0,0
Antioquia,Colombia,6/13/2020,7.1986,-75.3412,1782,10,703,1069,0
Antofagasta,Chile,6/13/2020,-23.6509,-70.3975,4038,67,0,3971,0
Aomori,Japan,6/13/2020,40.781541,140.828896,27,1,26,0,0
Apurimac,Peru,6/13/2020,-14.027713,-72.975378,331,7,0,324,0
Aragon,Spain,6/13/2020,41.5976,-0.9057,5836,826,3772,1238,0
Arauca,Colombia,6/13/2020,7.0762,-70.7105,2,0,1,1,0
Araucania,Chile,6/13/2020,-38.9489,-72.3311,2645,36,0,2609,0
Arequipa,Peru,6/13/2020,-15.843524,-72.475539,4881,95,0,4786,0
Arica y Parinacota,Chile,6/13/2020,-18.594,-69.4785,1062,10,0,1052,0
Arkhangelsk Oblast,Russia,6/13/2020,63.5589686,43.1221646,3587,16,1043,2528,0
Aruba,Netherlands,6/13/2020,12.5211,-69.9683,101,3,98,0,0
Arunachal Pradesh,India,6/13/2020,27.768456,96.384277,67,0,4,63,0
Assam,India,6/13/2020,26.357149,92.830441,3498,8,1537,1953,0
Astrakhan Oblast,Russia,6/13/2020,47.1878186,47.608851,2674,24,1639,1011,0
Asturias,Spain,6/13/2020,43.3614,-5.8593,2437,314,1063,1060,0
Atacama,Chile,6/13/2020,-27.5661,-70.0503,436,0,0,436,0
Atlantico,Colombia,6/13/2020,10.6966,-74.8741,8597,356,2596,5645,0
Australian Capital Territory,Australia,6/13/2020,-35.4735,149.0124,108,3,104,1,0
Ayacucho,Peru,6/13/2020,-14.091648,-74.08344,1071,11,0,1060,0
Aysen,Chile,6/13/2020,-45.9864,-73.7669,24,0,0,24,0
Azad Jammu and Kashmir,Pakistan,6/13/2020,34.027401,73.947253,574,11,242,321,0
Baden-Wurttemberg,Germany,6/13/2020,48.6616,9.3501,35094,1805,32800,489,0
Bahia,Brazil,6/13/2020,-12.5797,-41.7007,35788,1069,15279,19440,0
Baja California,Mexico,6/13/2020,30.8406,-115.2838,6852,1471,4710,671,0
Baja California Sur,Mexico,6/13/2020,26.0444,-111.6661,961,49,699,213,0
Baleares,Spain,6/13/2020,39.710358,2.995148,2152,209,1533,410,0
Balochistan,Pakistan,6/13/2020,28.328491999999997,65.898403,7866,80,2722,5064,0
Bashkortostan Republic,Russia,6/13/2020,54.8573563,57.1439682,4418,18,1839,2561,0
Basilicata,Italy,6/13/2020,40.63947052,15.80514834,401,27,363,11,0
Bayern,Germany,6/13/2020,48.7904,11.4979,47613,2540,44200,873,0
Beijing,China,6/13/2020,40.1824,116.4142,637,9,584,44,0
Belgorod Oblast,Russia,6/13/2020,50.7080119,37.5837615,3284,34,2056,1194,0
Berlin,Germany,6/13/2020,52.52,13.405,7281,208,6627,446,0
Bermuda,United Kingdom,6/13/2020,32.3078,-64.7505,142,9,127,6,0
Bihar,India,6/13/2020,25.679658,85.60484,6103,36,3587,2480,0
Biobio,Chile,6/13/2020,-37.4464,-72.1416,3269,16,0,3253,0
Blekinge,Sweden,6/13/2020,56.2784,15.017999999999999,357,7,0,350,0
Bolivar,Colombia,6/13/2020,8.6704,-74.03,4755,210,1577,2968,0
"Bonaire, Sint Eustatius and Saba",Netherlands,6/13/2020,12.1784,-68.2385,7,0,7,0,0
Boyaca,Colombia,6/13/2020,5.4545,-73.362,236,14,144,78,0
Brandenburg,Germany,6/13/2020,52.4125,12.5316,3326,170,3100,56,0
Bremen,Germany,6/13/2020,53.0793,8.8017,1584,45,1400,139,0
British Columbia,Canada,6/13/2020,53.7267,-127.6476,2709,168,2354,187,0
British Virgin Islands,United Kingdom,6/13/2020,18.4207,-64.64,8,1,7,0,0
Bryansk Oblast,Russia,6/13/2020,52.887331499999995,33.41585300000001,4920,32,3519,1369,0
Buryatia Republic,Russia,6/13/2020,52.718242599999996,109.492143,2153,11,1290,852,0
C. Valenciana,Spain,6/13/2020,39.484,-0.7533,11393,1332,9970,91,0
Cajamarca,Peru,6/13/2020,-6.430284,-78.74559599999998,1135,14,0,1121,0
Calabria,Italy,6/13/2020,38.90597598,16.59440194,1162,97,1020,45,0
Caldas,Colombia,6/13/2020,5.2983,-75.2479,191,8,125,58,0
Callao,Peru,6/13/2020,-11.954609,-77.136042,15200,434,0,14766,0
Campania,Italy,6/13/2020,40.83956555,14.25084984,4608,430,3841,337,0
Campeche,Mexico,6/13/2020,19.8301,-90.5349,963,133,634,196,0
Canarias,Spain,6/13/2020,28.2916,-16.6291,2377,151,1537,689,0
Cantabria,Spain,6/13/2020,43.1828,-3.9878,2332,202,2287,0,-157
Capital District,Colombia,6/13/2020,4.711,-74.0721,14940,382,6429,8129,0
Caqueta,Colombia,6/13/2020,0.8699,-73.8419,25,2,21,2,0
Casanare,Colombia,6/13/2020,5.7589,-71.5724,37,0,33,4,0
Castilla - La Mancha,Spain,6/13/2020,39.2796,-3.0977,17776,2945,6392,8439,0
Castilla y Leon,Spain,6/13/2020,41.8357,-4.3976,19324,1928,8716,8680,0
Catalonia,Spain,6/13/2020,41.5912,1.5209,59706,5587,26203,27916,0
Cauca,Colombia,6/13/2020,2.705,-76.82600000000002,169,8,71,90,0
Cayman Islands,United Kingdom,6/13/2020,19.3133,-81.2546,187,1,115,71,0
Ceara,Brazil,6/13/2020,-5.4984,-39.3206,76429,4829,54956,16644,0
Cesar,Colombia,6/13/2020,9.3373,-73.6536,504,14,72,418,0
Ceuta,Spain,6/13/2020,35.8894,-5.3213,163,4,163,0,-4
Chandigarh,India,6/13/2020,30.733839,76.76827800000002,334,5,286,43,0
Channel Islands,United Kingdom,6/13/2020,49.3723,-2.3644,565,48,512,5,0
Chechen Republic,Russia,6/13/2020,43.39761470000001,45.6985005,1464,17,1123,324,0
Chelyabinsk Oblast,Russia,6/13/2020,54.4223954,61.1865846,4341,40,2309,1992,0
Cherkasy Oblast,Ukraine,6/13/2020,49.4444,32.0598,536,19,356,161,0
Chernihiv Oblast,Ukraine,6/13/2020,51.4982,31.2893,385,9,81,295,0
Chernivtsi Oblast,Ukraine,6/13/2020,48.2917,25.9352,3869,164,1215,2490,0
Chhattisgarh,India,6/13/2020,21.264705,82.035366,1429,6,550,873,0
Chiapas,Mexico,6/13/2020,16.7569,-93.1292,3143,289,2273,581,0
Chiba,Japan,6/13/2020,35.510141,140.198917,926,45,850,31,0
Chihuahua,Mexico,6/13/2020,28.63300000000001,-106.0691,2222,455,1691,76,0
Choco,Colombia,6/13/2020,5.2528,-76.82600000000002,582,16,125,441,0
Chongqing,China,6/13/2020,30.0572,107.874,580,6,573,1,0
Chukotka Autonomous Okrug,Russia,6/13/2020,66.0006475,169.4900869,129,1,77,51,0
Chuvashia Republic,Russia,6/13/2020,55.4259922,47.0849429,3956,18,2105,1833,0
Ciudad de Mexico,Mexico,6/13/2020,19.4326,-99.1332,35954,4503,27133,4318,0
Coahuila,Mexico,6/13/2020,27.0587,-101.7068,1909,130,1410,369,0
Colima,Mexico,6/13/2020,19.1223,-104.0072,276,39,158,79,0
Coquimbo,Chile,6/13/2020,-29.959,-71.3389,1512,8,0,1504,0
Cordoba,Colombia,6/13/2020,8.0493,-75.574,248,13,71,164,0
Crimea Republic*,Ukraine,6/13/2020,45.2835,34.2008,490,7,361,122,0
Cundinamarca,Colombia,6/13/2020,5.026,-74.03,1644,41,494,1109,0
Curacao,Netherlands,6/13/2020,12.1696,-68.99,22,1,15,6,0
Cusco,Peru,6/13/2020,-13.191068,-72.153609,1368,6,0,1362,0
Dadra and Nagar Haveli and Daman and Diu,India,6/13/2020,20.194742,73.080901,30,0,2,28,0
Dagestan Republic,Russia,6/13/2020,43.05749160000001,47.1332224,6463,313,4710,1440,0
Dalarna,Sweden,6/13/2020,61.0917,14.6664,1375,151,0,1224,0
Delhi,India,6/13/2020,28.646519,77.10898,36824,1214,13398,22212,0
Diamond Princess,Canada,6/13/2020,,,0,1,0,0,-1
Diamond Princess,US,6/13/2020,,,49,0,0,49,0
Distrito Federal,Brazil,6/13/2020,-15.7998,-47.8645,21959,293,12483,9183,0
Dnipropetrovsk Oblast,Ukraine,6/13/2020,48.4647,35.0462,990,22,721,247,0
Donetsk Oblast,Ukraine,6/13/2020,48.0159,37.8028,290,6,128,156,0
Durango,Mexico,6/13/2020,24.5593,-104.6588,920,73,481,366,0
Ehime,Japan,6/13/2020,33.624835,132.856842,82,4,69,9,0
Emilia-Romagna,Italy,6/13/2020,44.49436681,11.3417208,28056,4199,22130,1727,0
England,United Kingdom,6/13/2020,52.3555,-1.1743,156782,37240,0,119542,0
Espirito Santo,Brazil,6/13/2020,-19.1834,-40.3089,25932,1022,14224,10686,0
Extremadura,Spain,6/13/2020,39.4937,-6.0679,2985,508,2652,0,-175
Falkland Islands (Malvinas),United Kingdom,6/13/2020,-51.7963,-59.5236,13,0,13,0,0
Faroe Islands,Denmark,6/13/2020,61.8926,-6.9118,187,0,187,0,0
French Guiana,France,6/13/2020,4.0,-53.0,1161,2,520,639,0
French Polynesia,France,6/13/2020,-17.6797,-149.4068,60,0,60,0,0
Friuli Venezia Giulia,Italy,6/13/2020,45.6494354,13.76813649,3296,343,2848,105,0
Fujian,China,6/13/2020,26.0789,117.9874,361,1,356,4,0
Fukui,Japan,6/13/2020,35.846614,136.22465400000002,122,8,113,1,0
Fukuoka,Japan,6/13/2020,33.526032,130.666949,819,28,706,85,0
Fukushima,Japan,6/13/2020,37.378867,140.223295,81,0,79,2,0
Galicia,Spain,6/13/2020,42.5751,-8.1339,9158,609,9204,0,-655
Gansu,China,6/13/2020,35.7518,104.2861,139,2,137,0,0
Gavleborg,Sweden,6/13/2020,61.3012,16.1534,1737,118,0,1619,0
Gibraltar,United Kingdom,6/13/2020,36.1408,-5.3536,176,0,173,3,0
Gifu,Japan,6/13/2020,35.778671,137.055925,153,7,142,4,0
Gilgit-Baltistan,Pakistan,6/13/2020,35.792146,74.982138,1044,16,676,352,0
Goa,India,6/13/2020,15.359682,74.057396,463,0,69,394,0
Goias,Brazil,6/13/2020,-15.827,-49.8362,7940,208,0,7732,0
Gotland,Sweden,6/13/2020,57.4684,18.4867,109,6,0,103,0
Grand Princess,Canada,6/13/2020,,,13,0,13,0,0
Grand Princess,US,6/13/2020,,,103,3,0,100,0
Greenland,Denmark,6/13/2020,71.7069,-42.6043,13,0,13,0,0
Guadeloupe,France,6/13/2020,16.265,-61.551,171,14,157,0,0
Guainia,Colombia,6/13/2020,2.5854,-68.5247,7,1,0,6,0
Guam,US,6/13/2020,13.4443,144.7937,183,5,0,178,0
Guanajuato,Mexico,6/13/2020,21.019000000000002,-101.2574,3367,184,2178,1005,0
Guangdong,China,6/13/2020,23.3417,113.4244,1625,8,1590,27,0
Guangxi,China,6/13/2020,23.8298,108.7881,254,2,252,0,0
